date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:13:11	6682/6682	---M--	200	added ('OK')	image/png	etag:%221a1a-52699d41bd980%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:11	1162/1162	---M--	200	added ('OK')	image/png	etag:%2248a-52699d42b1bc0%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite_y.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite_y.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:12	1358/1358	---M--	200	added ('OK')	image/png	etag:%2254e-52699d41bd980%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite_next.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite_next.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:12	1376/1376	---M--	200	added ('OK')	image/png	etag:%22560-52699d41bd980%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite_prev.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/default/sprite_prev.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:12	1537/1537	---M--	200	added ('OK')	image/png	etag:%22601-52699d41bd980%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/default/default_thumb.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/default/default_thumb.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:12	65452/65452	---M--	200	added ('OK')	application/font-woff	etag:%22ffac-52699d00e4080%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/fontawesome/fonts/fontawesome-webfont.woff?v=4.2.0	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/fontawesome/fonts/fontawesome-webfont78ce.woff	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/fontawesome/css/font-awesome.min.css)
09:13:13	6331/6331	---M--	200	added ('OK')	image/gif	etag:%2218bb-52699d41bd980%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/default/loader.gif	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/default/loader.gif	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:13	4099/4099	---M--	200	added ('OK')	image/png	etag:%221003-52699d4776700%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/light_rounded/sprite.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/light_rounded/sprite.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:13	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-52699d46824c0%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/light_rounded/btnNext.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/light_rounded/btnNext.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:14	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-52699d46824c0%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/light_rounded/btnPrevious.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/light_rounded/btnPrevious.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:14	130/130	---M--	200	added ('OK')	image/png	etag:%2282-52699d3cf8e40%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/contentPattern.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/contentPattern.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:14	4076/4076	---M--	200	added ('OK')	image/png	etag:%22fec-52699d3ded080%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/sprite.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/sprite.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:15	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-52699d3cf8e40%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/btnNext.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/btnNext.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:15	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-52699d3cf8e40%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/btnPrevious.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/btnPrevious.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:15	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-52699d3ded080%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/loader.gif	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_rounded/loader.gif	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:16	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-52699d3fd5500%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_square/loader.gif	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_square/loader.gif	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:16	3507/3507	---M--	200	added ('OK')	image/png	etag:%22db3-52699d3fd5500%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_square/sprite.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_square/sprite.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:16	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-52699d3ee12c0%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_square/btnNext.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_square/btnNext.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:16	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-52699d3ee12c0%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_square/btnPrevious.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/dark_square/btnPrevious.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:17	112160/112160	---M--	200	added ('OK')	application/font-sfnt	etag:%221b620-52699d00e4080%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/fontawesome/fonts/fontawesome-webfont.ttf?v=4.2.0	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/fontawesome/fonts/fontawesome-webfont78ce.ttf	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/fontawesome/css/font-awesome.min.css)
09:13:17	3507/3507	---M--	200	added ('OK')	image/png	etag:%22db3-52699d495eb80%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/light_square/sprite.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/light_square/sprite.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:17	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-52699d486a940%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/light_square/btnNext.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/light_square/btnNext.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:17	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-52699d486a940%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/light_square/btnPrevious.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/light_square/btnPrevious.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:17	4227/4227	---M--	200	added ('OK')	image/png	etag:%221083-52699d458e280%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/sprite.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/sprite.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:18	142/142	---M--	200	added ('OK')	image/png	etag:%228e-52699d449a040%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/contentPatternTop.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/contentPatternTop.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:18	137/137	---M--	200	added ('OK')	image/png	etag:%2289-52699d43a5e00%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/contentPatternLeft.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/contentPatternLeft.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:18	136/136	---M--	200	added ('OK')	image/png	etag:%2288-52699d449a040%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/contentPatternRight.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/contentPatternRight.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:18	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-52699d449a040%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/loader.gif	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/loader.gif	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:19	845/845	---M--	200	added ('OK')	image/png	etag:%2234d-52699d43a5e00%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/btnNext.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/btnNext.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:19	828/828	---M--	200	added ('OK')	image/png	etag:%2233c-52699d43a5e00%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/btnPrevious.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/btnPrevious.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:19	142/142	---M--	200	added ('OK')	image/png	etag:%228e-52699d43a5e00%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/contentPatternBottom.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/contentPatternBottom.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:19	227/227	---M--	200	added ('OK')	image/gif	etag:%22e3-52699d449a040%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/default_thumbnail.gif	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/facebook/default_thumbnail.gif	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:20	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-52699d46824c0%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/light_rounded/loader.gif	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/images/prettyPhoto/light_rounded/loader.gif	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/prettyphoto/css/prettyPhoto.css)
09:13:20	4976/4976	---M--	200	added ('OK')	image/png	etag:%221370-52699d0791040%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/owl-carousel2/assets/owl.video.play.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/owl-carousel2/assets/owl.video.play.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/plugins/owl-carousel2/assets/owl.carousel.min.css)
09:13:21	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-52699c84e9c00%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/overlay-banner.png	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/overlay-banner.png	(from http://eazzy.me/html/bella-shoes-rtl/assets/css/theme.css)
09:13:22	2412/2412	---M--	200	added ('OK')	image/jpeg	etag:%2296c-52699cd6edd80%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/shop/order-1.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/shop/order-1.jpg	(from http://eazzy.me/html/bella-shoes-rtl/shopping-cart.html)
09:13:23	2562/2562	---M--	200	added ('OK')	image/jpeg	etag:%22a02-52699ccf4cb80%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/payments/mastercard-2.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/payments/mastercard-2.jpg	(from http://eazzy.me/html/bella-shoes-rtl/shopping-cart.html)
09:13:23	2267/2267	---M--	200	added ('OK')	image/jpeg	etag:%228db-52699cd040dc0%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/payments/visa-2.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/payments/visa-2.jpg	(from http://eazzy.me/html/bella-shoes-rtl/shopping-cart.html)
09:13:23	2194/2194	---M--	200	added ('OK')	image/jpeg	etag:%22892-52699ccf4cb80%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/payments/american-express-2.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/payments/american-express-2.jpg	(from http://eazzy.me/html/bella-shoes-rtl/shopping-cart.html)
09:13:23	2188/2188	---M--	200	added ('OK')	image/jpeg	etag:%2288c-52699ccf4cb80%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/payments/discovery-2.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/payments/discovery-2.jpg	(from http://eazzy.me/html/bella-shoes-rtl/shopping-cart.html)
09:13:24	2092/2092	---M--	200	added ('OK')	image/jpeg	etag:%2282c-52699ccf4cb80%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/payments/eheck-2.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/payments/eheck-2.jpg	(from http://eazzy.me/html/bella-shoes-rtl/shopping-cart.html)
09:13:24	2141/2141	---M--	200	added ('OK')	image/jpeg	etag:%2285d-52699cd040dc0%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/payments/paypal-2.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/payments/paypal-2.jpg	(from http://eazzy.me/html/bella-shoes-rtl/shopping-cart.html)
09:13:26	12994/12994	---M--	200	added ('OK')	image/jpeg	etag:%2232c2-52699cecdd140%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/team/team-1.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/team/team-1.jpg	(from http://eazzy.me/html/bella-shoes-rtl/about.html)
09:13:27	16106/16106	---M--	200	added ('OK')	image/jpeg	etag:%223eea-52699cecdd140%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/team/team-2.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/team/team-2.jpg	(from http://eazzy.me/html/bella-shoes-rtl/about.html)
09:13:28	11939/11939	---M--	200	added ('OK')	image/jpeg	etag:%222ea3-52699cedd1380%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/team/team-3.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/team/team-3.jpg	(from http://eazzy.me/html/bella-shoes-rtl/about.html)
09:13:29	17053/17053	---M-Z	200	added ('OK')	text/css	etag:%22429d-52699cb498c80-gzip%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/jquery-ui/jquery-ui.min.css	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/jquery-ui/jquery-ui.min.css	(from http://eazzy.me/html/bella-shoes-rtl/blog.html)
09:13:29	879/879	---M-Z	200	added ('OK')	text/css	etag:%2236f-52699ca927180-gzip%22	http://eazzy.me/html/bella-shoes-rtl/assets/plugins/countdown/jquery.countdown.css	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/plugins/countdown/jquery.countdown.css	(from http://eazzy.me/html/bella-shoes-rtl/blog.html)
09:13:30	15431/15431	---M--	200	added ('OK')	image/jpeg	etag:%223c47-52699cedd1380%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/team/team-4.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/team/team-4.jpg	(from http://eazzy.me/html/bella-shoes-rtl/about.html)
09:13:30	4274/4274	---M--	200	added ('OK')	image/jpeg	etag:%2210b2-52699cc2e6e40%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/blog/recent-post-3w.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/blog/recent-post-3w.jpg	(from http://eazzy.me/html/bella-shoes-rtl/blog.html)
09:13:31	5336/5336	---M--	200	added ('OK')	image/jpeg	etag:%2214d8-52699cc1f2c00%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/blog/recent-post-1w.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/blog/recent-post-1w.jpg	(from http://eazzy.me/html/bella-shoes-rtl/blog.html)
09:13:31	3231/3231	---M--	200	added ('OK')	image/jpeg	etag:%22c9f-52699cc2e6e40%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/blog/recent-post-2w.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/blog/recent-post-2w.jpg	(from http://eazzy.me/html/bella-shoes-rtl/blog.html)
09:13:32	4886/4886	---M--	200	added ('OK')	image/jpeg	etag:%221316-52699cc7ab980%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/flickr/flickr-feed-8.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/flickr/flickr-feed-8.jpg	(from http://eazzy.me/html/bella-shoes-rtl/blog.html)
09:13:32	3640/3640	---M--	200	added ('OK')	image/jpeg	etag:%22e38-52699cc7ab980%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/flickr/flickr-feed-9.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/flickr/flickr-feed-9.jpg	(from http://eazzy.me/html/bella-shoes-rtl/blog.html)
09:13:33	3688/3688	---M--	200	added ('OK')	image/jpeg	etag:%22e68-52699cc5c3500%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/flickr/flickr-feed-10.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/flickr/flickr-feed-10.jpg	(from http://eazzy.me/html/bella-shoes-rtl/blog.html)
09:13:33	107935/107935	---M--	200	added ('OK')	image/jpeg	etag:%221a59f-52699c9ad8fc0%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/page-section-image.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/page-section-image.jpg	(from http://eazzy.me/html/bella-shoes-rtl/assets/css/theme.css)
09:13:33	4531/4531	---M--	200	added ('OK')	image/jpeg	etag:%2211b3-52699cc5c3500%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/flickr/flickr-feed-11.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/flickr/flickr-feed-11.jpg	(from http://eazzy.me/html/bella-shoes-rtl/blog.html)
09:13:34	3980/3980	---M--	200	added ('OK')	image/jpeg	etag:%22f8c-52699cc5c3500%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/flickr/flickr-feed-12.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/flickr/flickr-feed-12.jpg	(from http://eazzy.me/html/bella-shoes-rtl/blog.html)
09:13:34	107935/107935	---M--	200	added ('OK')	image/jpeg	etag:%221a59f-52699c9ad8fc0%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/page-section-image-1.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/page-section-image-1.jpg	(from http://eazzy.me/html/bella-shoes-rtl/assets/css/theme.css)
09:13:34	4421/4421	---M--	200	added ('OK')	image/jpeg	etag:%221145-52699cc5c3500%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/flickr/flickr-feed-13.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/flickr/flickr-feed-13.jpg	(from http://eazzy.me/html/bella-shoes-rtl/blog.html)
09:13:35	3382/3382	---M--	200	added ('OK')	image/jpeg	etag:%22d36-52699cc5c3500%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/flickr/flickr-feed-14.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/flickr/flickr-feed-14.jpg	(from http://eazzy.me/html/bella-shoes-rtl/blog.html)
09:13:35	3493/3493	---M--	200	added ('OK')	image/jpeg	etag:%22da5-52699cc6b7740%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/flickr/flickr-feed-15.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/flickr/flickr-feed-15.jpg	(from http://eazzy.me/html/bella-shoes-rtl/blog.html)
09:13:36	377/377	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jan%202020%2017:13:35%20GMT	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/shop/blog-post-3.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/shop/blog-post-3.bb.delayed	(from http://eazzy.me/html/bella-shoes-rtl/blog.html)
09:13:37	377/377	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jan%202020%2017:13:36%20GMT	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/shop/blog-post-4.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/shop/blog-post-4.bd.delayed	(from http://eazzy.me/html/bella-shoes-rtl/blog.html)
09:13:42	43002/43002	---M--	200	added ('OK')	image/jpeg	etag:%22a7fa-52699cc0fe9c0%22	http://eazzy.me/html/bella-shoes-rtl/assets/img/preview/blog/blog-post-2.jpg	M:/DownloadSite/ShoeShop/ShoeShop/eazzy.me/html/bella-shoes-rtl/assets/img/preview/blog/blog-post-2.jpg	(from http://eazzy.me/html/bella-shoes-rtl/blog.html)
